"mjd","residual"
57734.4709501112,935141.357422
57734.4709511417,570054.443359
57734.470952178,714516.845703
57734.470953211,572116.577148
57734.4709542475,734648.620605
57734.4709552815,677024.291992
57734.4709563167,727636.535645
57734.4709573538,936113.525391
57734.4709583837,525001.159668
57734.4709594227,896690.917969
57734.4709604625,1348144.042969
57734.4709614916,868210.021973
57734.4709625267,903046.936035
57734.4709635559,431585.05249
57734.4709645917,536474.365234
57734.4709656264,535489.562988
57734.4709666641,797075.012207
57734.4709676962,580949.21875
57734.4709687321,688899.108887
57734.4709697711,1062962.890625
57734.4709708026,790520.141602
57734.4709718386,908237.304688
57734.4709728684,490563.751221
57734.4709739083,938606.628418
57734.4709749447,1087106.811523
57734.4709759789,1056063.110352
57734.4709770092,679697.44873
57734.4709780453,797086.425781
57734.4709790769,539424.560547
57734.4709801108,470899.261475
57734.4709811523,1062739.990234
57734.4709821851,904572.265625
57734.4709832163,604914.550781
57734.4709842519,689044.006348
57734.4709852861,649387.878418
57734.470986323,844417.785645
57734.470987355,617593.322754
57734.4709883911,739011.71875
57734.4709894289,1010264.160156
57734.4709904599,694796.508789
57734.4709914911,395894.989014
57734.4709925306,814437.255859
57734.4709935617,507442.871094
57734.4709945969,552767.700195
57734.4709956315,551494.934082
57734.4709966675,670925.476074
57734.4709977055,958335.998535
57734.4709987349,499594.421387
57734.470999773,799981.140137
57734.4710008069,733700.195312
57734.4710018406,650153.930664
57734.4710028758,704116.577148
57734.4710039083,514756.286621
57734.4710049423,460767.944336
57734.471005979,634910.217285
57734.471007015,747246.520996
57734.4710080486,657894.226074
57734.471009082,555994.20166
57734.4710101218,999219.360352
57734.4710111509,518996.765137
57734.4710121866,607730.102539
57734.4710132249,923180.419922
57734.471014258,787028.198242
57734.4710152875,343988.769531
57734.4710163242,521300.415039
57734.4710173616,757980.773926
57734.4710183944,594272.216797
57734.4710194283,534620.788574
57734.4710204638,606049.560547
57734.4710215003,768129.394531
57734.4710225333,626131.103516
57734.4710235702,815283.081055
57734.4710246055,870286.865234
57734.4710256365,558884.094238
57734.4710266729,707115.539551
57734.4710277088,814384.82666
57734.4710287427,751098.937988
57734.471029785,1408088.134766
57734.4710308098,563290.283203
57734.4710318497,1015955.810547
57734.4710328855,1110868.164062
57734.4710339114,354809.204102
57734.47103495,701358.337402
57734.4710359852,747135.681152
57734.4710370224,965238.40332
57734.4710380576,1014744.140625
57734.4710390958,1315691.28418
57734.4710401196,382117.1875
57734.4710421925,687969.116211
57734.4710432254,542052.001953
57734.4710442571,287579.040527
57734.4710452995,953935.058594
57734.4710463361,1118860.107422
57734.4710473655,669579.711914
57734.4710484,652944.641113
57734.471049431,344604.919434
57734.4710504672,477474.517822
57734.4710515063,861569.641113
57734.4710525355,386002.105713
57734.4710535736,680402.160645
57734.4710546062,507071.258545
57734.4710556414,557112.365723
57734.4710566776,686998.291016
57734.471057708,321362.060547
57734.4710587465,652190.673828
57734.4710597832,826212.890625
57734.4710608189,922477.111816
57734.4710618516,754624.267578
57734.4710628891,1000282.958984
57734.4710639202,693851.379395
57734.4710649539,610592.468262
57734.4710659881,571648.742676
57734.4710670263,875355.529785
57734.4710680583,649167.724609
57734.471069092,566696.899414
57734.4710701328,1098310.302734
57734.4710711629,705592.468262
57734.4710721982,754942.382812
57734.4710732341,864635.253906
57734.4710742707,1032085.327148
57734.4710753008,638111.755371
57734.4710763308,239400.695801
57734.4710773675,420065.551758
57734.4710784049,651583.129883
57734.4710794373,461069.885254
57734.4710804746,683330.993652
57734.4710815129,1002827.209473
57734.4710825426,573636.901855
57734.4710835813,925202.026367
57734.4710846146,804282.836914
57734.4710856497,843923.095703
57734.4710866857,961595.52002
57734.471087716,585153.869629
57734.4710887471,277119.32373
57734.4710897812,230556.442261
57734.4710908266,1158656.860352
57734.4710918608,1118226.196289
57734.471092891,731980.224609
57734.4710939309,1191151.123047
57734.4710949591,633602.905273
57734.4710959929,559305.419922
57734.4710970309,848594.787598
57734.4710980612,475175.415039
57734.4710990976,624174.621582
57734.4711001332,704863.586426
57734.471101168,719080.993652
57734.4711021933,-87878.944397
57734.4711032335,390723.236084
57734.471104269,461869.20166
57734.471105306,661433.105469
57734.4711063426,832071.472168
57734.4711073772,827534.973145
57734.4711084154,1131080.078125
57734.4711094422,453677.246094
57734.4711104821,906094.604492
57734.4711115143,700416.015625
57734.4711125515,919983.520508
57734.4711135907,1305281.860352
57734.4711146221,1028226.68457
57734.4711156575,1096985.717773
57734.4711166853,502803.436279
57734.4711177307,1428344.482422
57734.4711187534,394251.89209
57734.4711197872,323549.682617
57734.4711208263,704604.736328
57734.4711218603,649122.680664
57734.4711228911,317626.525879
57734.4711239314,808337.097168
57734.4711249575,68322.784424
57734.4711260003,775369.689941
57734.4711270405,1252516.479492
57734.4711280715,932514.099121
57734.4711291027,634400.32959
57734.4711301424,1068711.914062
57734.4711311705,509654.296875
57734.471132208,750336.425781
57734.4711332442,885267.822266
57734.4711342727,351761.169434
57734.4711353121,763675.476074
57734.4711363494,991535.03418
57734.4711373839,979145.080566
57734.4711384174,883682.678223
57734.4711394555,1179645.996094
57734.4711404851,744732.177734
57734.4711415229,1013500.366211
57734.4711425583,1076871.21582
57734.4711435902,843286.193848
57734.4711446246,822174.316406
57734.4711456597,861240.661621
57734.471146689,399990.356445
57734.4711477272,703632.8125
57734.4711487604,576476.013184
57734.4711497974,779018.676758
57734.4711508307,660663.146973
57734.4711518666,767049.438477
57734.471152899,577526.733398
57734.4711539366,825878.356934
57734.4711549725,938325.500488
57734.4711560068,906059.936523
57734.4711570391,705237.670898
57734.4711580721,561931.396484
57734.4711591087,729696.044922
57734.4711601459,952291.137695
57734.4711611804,933595.825195
57734.471162213,756040.039062
57734.4711632467,673705.566406
57734.4711642788,455784.912109
57734.4711653209,1102613.15918
57734.471166354,964273.803711
57734.4711673842,582882.385254
57734.4711684121,-2843.185663
57734.4711694547,685024.230957
57734.4711704877,544102.050781
57734.4711715215,468349.487305
57734.471172558,627516.723633
57734.4711735927,627422.058105
57734.4711746266,569572.875977
57734.4711756643,825847.77832
57734.4711766971,671638.427734
57734.4711777286,395775.054932
57734.4711787671,728058.105469
57734.4711798002,595655.517578
57734.4711808338,506996.643066
57734.4711818692,565881.591797
57734.4711829014,355494.018555
57734.4711839409,778241.577148
57734.4711849767,871250.366211
57734.4711860099,748362.548828
57734.4711870416,495850.158691
57734.4711880852,1264490.234375
57734.4711891123,614997.924805
57734.4711901509,959025.390625
57734.4711911849,898779.541016
57734.4711922191,861146.240234
57734.4711932526,761422.241211
57734.4711942879,814691.894531
57734.4711953208,667141.662598
57734.4711963603,1082235.839844
57734.4711973938,979915.710449
57734.4711984239,594420.410156
57734.4711994618,868332.702637
57734.471200496,835819.580078
57734.4712015303,805061.462402
57734.4712025615,502317.749023
57734.4712035994,783466.491699
57734.4712046351,876136.108398
57734.4712056664,588198.669434
57734.4712067035,796775.817871
57734.4712077384,816052.062988
57734.4712087726,777316.40625
57734.4712098084,874128.78418
57734.4712108438,938912.475586
57734.4712118758,710099.487305
57734.4712129069,404832.275391
57734.4712139437,588289.550781
57734.4712149788,631429.748535
57734.4712160176,990918.945312
57734.4712170507,853393.066406
57734.4712180813,503458.953857
57734.4712191195,813535.705566
57734.4712201533,739669.311523
57734.4712211875,696767.578125
57734.4712222199,505094.940186
57734.471223255,544656.433105
57734.4712242918,729046.99707
57734.4712253238,495380.706787
57734.4712263625,846387.268066
57734.4712273942,593551.086426
57734.4712284242,191659.683228
57734.4712294624,497788.543701
57734.4712304986,630757.995605
57734.4712315331,618040.771484
57734.4712325711,909065.307617
57734.4712336022,597175.65918
57734.4712346428,1112215.942383
57734.4712356732,748009.216309
57734.4712367065,627474.304199
57734.4712377399,525491.210938
57734.4712387738,457632.93457
57734.4712398101,599110.412598
57734.4712408451,628661.682129
57734.471241881,732577.819824
57734.4712429213,1223684.326172
57734.4712439526,935144.775391
57734.4712449857,797611.877441
57734.4712460252,1220538.574219
57734.4712470558,870231.628418
57734.471248093,1091566.52832
57734.471249124,770857.849121
57734.471250163,1148816.52832
57734.4712511913,597806.762695
57734.4712522266,658116.699219
57734.4712532594,497625.335693
57734.4712543007,1071293.09082
57734.4712553316,743752.197266
57734.4712563686,951692.016602
57734.4712574056,1149396.972656
57734.4712584363,810582.03125
57734.4712594693,670826.843262
57734.4712605034,616826.843262
57734.4712615413,903355.529785
57734.4712625765,944494.018555
57734.4712636102,863748.474121
57734.471264644,795269.714355
57734.4712656785,774966.186523
57734.4712667109,586767.456055
57734.4712677595,1786492.675781
57734.4712687808,631986.572266
57734.4712698166,731826.171875
57734.4712708485,495834.960938
57734.4712718819,388514.801025
57734.4712729185,558037.231445
57734.4712739555,761052.124023
57734.4712749978,1417350.708008
57734.4712760153,-61949.714661
57734.4712770601,811362.609863
57734.4712780928,644506.469727
57734.4712791282,712081.665039
57734.4712801626,686087.463379
57734.4712811961,589454.650879
57734.4712822349,946239.196777
57734.4712832701,990375.854492
57734.4712843027,814691.162109
57734.4712853363,722319.763184
57734.4712863701,653693.664551
57734.4712874066,807683.105469
57734.4712884423,904390.991211
57734.4712894795,1124529.418945
57734.471290508,593680.419922
57734.4712915434,659230.957031
57734.4712925811,922132.080078
57734.471293613,682949.707031
57734.4712946498,862626.403809
57734.4712956832,754436.157227
57734.4712967183,795045.166016
57734.4712977506,598295.593262
57734.4712987927,1235682.495117
57734.4712998174,377432.647705
57734.4713008571,813510.498047
57734.4713018944,1038491.455078
57734.471302926,777280.883789
57734.4713039582,569743.95752
57734.4713049923,518271.118164
57734.4713060263,462421.99707
57734.4713070649,804813.964844
57734.4713081028,1085514.038086
57734.471309131,524130.126953
57734.4713101723,1099199.09668
57734.4713112043,874358.825684
57734.471312238,790853.820801
57734.4713132708,627003.112793
57734.4713143074,799202.514648
57734.471315343,875331.420898
57734.4713163807,1141669.555664
57734.4713174159,1190870.849609
57734.4713184465,843118.95752
57734.4713194801,746597.351074
57734.4713205152,785877.01416
57734.4713215534,1090483.642578
57734.4713225808,464265.136719
57734.471323621,946540.405273
57734.4713246551,897355.407715
57734.4713256896,881217.224121
57734.4713267222,705288.696289
57734.471327758,806453.491211
57734.4713287936,890869.384766
57734.4713308624,848631.591797
57734.4713318961,764820.556641
57734.4713329308,768402.34375
57734.4713339652,742694.580078
57734.4713349985,626125.244141
57734.4713360349,781193.847656
57734.4713370738,1141738.525391
57734.4713381031,683121.643066
57734.4713391391,800273.803711
57734.4713401753,932488.037109
57734.4713412107,995917.114258
57734.4713422432,809527.954102
57734.4713432776,790510.925293
57734.4713443107,655145.446777
57734.4713453405,237652.679443
57734.4713463812,756291.564941
57734.4713474171,864105.957031
57734.4713484527,951770.935059
57734.4713494855,785441.467285
57734.4713505194,726240.112305
57734.4713515562,910188.903809
57734.4713525889,742152.770996
57734.4713536243,806338.684082
57734.4713546544,415207.214355
57734.4713556903,523305.114746
57734.4713567238,423544.586182
57734.4713577603,579479.675293
57734.4713587963,697469.177246
57734.4713598318,766987.243652
57734.4713608636,526426.757812
57734.4713618959,316533.691406
57734.4713629372,892869.812012
57734.4713639681,568909.423828
57734.4713650056,814962.768555
57734.4713660403,819156.12793
57734.4713670733,676105.407715
57734.4713681065,553193.969727
57734.4713691443,827393.676758
57734.4713701768,635560.791016
57734.4713712085,381755.737305
57734.471372246,627087.158203
57734.4713732832,850627.441406
57734.4713743183,888069.274902
57734.4713753517,779337.219238
57734.4713763847,633358.276367
57734.4713774198,671791.259766
57734.4713784533,573460.754395
57734.4713794904,786664.123535
57734.4713805258,847415.039062
57734.4713815598,791435.424805
57734.4713825941,764570.983887
57734.471383628,702726.013184
57734.4713846647,872140.075684
57734.4713856928,312463.256836
57734.4713867334,825046.508789
57734.4713877673,756337.646484
57734.471388802,766633.483887
57734.4713898343,562085.205078
57734.4713908725,862783.508301
57734.4713919056,729879.943848
57734.4713929399,702354.309082
57734.4713939672,70386.306763
57734.4713950111,863063.049316
57734.4713960536,1540094.116211
57734.4713970795,784434.387207
57734.471398111,517030.334473
57734.4713991494,838592.590332
57734.4714001798,475932.281494
57734.4714012238,1276633.789062
57734.4714022558,1045808.837891
57734.471403292,1184425.415039
57734.4714043258,1108285.644531
57734.4714053593,1012337.036133
57734.4714063919,834968.383789
57734.4714074212,371004.02832
57734.4714084627,962704.345703
57734.4714094936,635804.748535
57734.4714105278,599248.168945
57734.4714115676,1038990.478516
57734.4714126013,961210.205078
57734.4714136326,674502.258301
57734.4714146671,661421.691895
57734.4714156965,208352.416992
57734.4714167361,632058.288574
57734.471417773,822509.765625
57734.4714188059,670758.239746
57734.4714198435,932055.908203
57734.4714208725,444765.045166
57734.4714219185,1423581.298828
57734.4714229482,994782.226562
57734.4714239812,851599.365234
57734.4714250074,117220.550537
57734.4714260534,1100934.204102
